time,id,price,quantity,isBuyerMaker,isBestMatch
2020/09/07 00:00:10 UTC,34141760,0.00167100,2.95000000,True,True
2020/09/07 00:00:10 UTC,34141761,0.00167000,112.18000000,True,True
2020/09/07 00:00:10 UTC,34141762,0.00167000,5.00000000,True,True
2020/09/07 00:00:10 UTC,34141763,0.00167000,0.21000000,True,True
2020/09/07 00:00:10 UTC,34141764,0.00167000,1.41000000,True,True
2020/09/07 00:00:10 UTC,34141765,0.00167000,0.02000000,True,True
2020/09/07 00:00:10 UTC,34141766,0.00166900,0.21000000,True,True
2020/09/07 00:00:10 UTC,34141767,0.00166900,0.10000000,True,True
2020/09/07 00:00:10 UTC,34141768,0.00166900,0.42000000,True,True
2020/09/07 00:00:10 UTC,34141769,0.00166800,0.65000000,True,True
2020/09/07 00:00:10 UTC,34141770,0.00166800,0.11000000,True,True
2020/09/07 00:00:10 UTC,34141771,0.00166800,1.58000000,True,True
2020/09/07 00:00:10 UTC,34141772,0.00166800,90.81000000,True,True
2020/09/07 00:00:10 UTC,34141773,0.00166800,1.15000000,True,True
2020/09/07 00:00:11 UTC,34141774,0.00166900,51.92000000,False,True
2020/09/07 00:00:11 UTC,34141775,0.00166900,6.93000000,False,True
2020/09/07 00:00:19 UTC,34141776,0.00166700,0.21000000,True,True
2020/09/07 00:00:19 UTC,34141777,0.00166700,0.74000000,True,True
2020/09/07 00:00:19 UTC,34141778,0.00166700,0.09000000,True,True
2020/09/07 00:00:19 UTC,34141779,0.00166700,0.70000000,True,True
2020/09/07 00:00:19 UTC,34141780,0.00166700,1.19000000,True,True
2020/09/07 00:00:19 UTC,34141781,0.00166700,3.54000000,True,True
2020/09/07 00:00:19 UTC,34141782,0.00166600,0.09000000,True,True
2020/09/07 00:00:26 UTC,34141783,0.00166600,0.12000000,True,True
2020/09/07 00:00:26 UTC,34141784,0.00166600,0.56000000,True,True
2020/09/07 00:00:26 UTC,34141785,0.00166600,0.99000000,True,True
2020/09/07 00:00:26 UTC,34141786,0.00166600,0.12000000,True,True
2020/09/07 00:00:26 UTC,34141787,0.00166600,0.07000000,True,True
2020/09/07 00:00:26 UTC,34141788,0.00166600,14.27000000,True,True
2020/09/07 00:00:26 UTC,34141789,0.00166600,1.14000000,True,True
2020/09/07 00:00:26 UTC,34141790,0.00166600,0.26000000,True,True
2020/09/07 00:00:26 UTC,34141791,0.00166600,1.34000000,True,True
2020/09/07 00:00:26 UTC,34141792,0.00166600,0.24000000,True,True
2020/09/07 00:00:26 UTC,34141793,0.00166600,0.26000000,True,True
2020/09/07 00:00:26 UTC,34141794,0.00166600,1.35000000,True,True
2020/09/07 00:00:26 UTC,34141795,0.00166600,0.10000000,True,True
2020/09/07 00:00:26 UTC,34141796,0.00166600,1.21000000,True,True
2020/09/07 00:00:26 UTC,34141797,0.00166600,0.26000000,True,True
2020/09/07 00:00:26 UTC,34141798,0.00166600,0.86000000,True,True
2020/09/07 00:00:26 UTC,34141799,0.00166600,1.11000000,True,True
2020/09/07 00:00:26 UTC,34141800,0.00166500,0.43000000,True,True
2020/09/07 00:00:26 UTC,34141801,0.00166500,0.09000000,True,True
2020/09/07 00:00:26 UTC,34141802,0.00166500,0.07000000,True,True
2020/09/07 00:00:26 UTC,34141803,0.00166500,1.44000000,True,True
2020/09/07 00:00:26 UTC,34141804,0.00166400,0.21000000,True,True
2020/09/07 00:00:26 UTC,34141805,0.00166400,0.65000000,True,True
2020/09/07 00:00:26 UTC,34141806,0.00166400,1.98000000,True,True
2020/09/07 00:00:26 UTC,34141807,0.00166400,2.70000000,True,True
2020/09/07 00:00:26 UTC,34141808,0.00166500,0.10000000,True,True
2020/09/07 00:00:26 UTC,34141809,0.00166500,1.16000000,True,True
2020/09/07 00:00:26 UTC,34141810,0.00166500,0.11000000,True,True
2020/09/07 00:00:26 UTC,34141811,0.00166500,0.27000000,True,True
2020/09/07 00:00:26 UTC,34141812,0.00166500,2.75000000,True,True
2020/09/07 00:00:26 UTC,34141813,0.00166300,0.21000000,True,True
2020/09/07 00:00:26 UTC,34141814,0.00166300,0.56000000,True,True
2020/09/07 00:00:26 UTC,34141815,0.00166300,0.60000000,True,True
2020/09/07 00:00:26 UTC,34141816,0.00166300,0.10000000,True,True
2020/09/07 00:00:26 UTC,34141817,0.00166300,1.57000000,True,True
2020/09/07 00:00:26 UTC,34141818,0.00166300,0.09000000,True,True
2020/09/07 00:00:26 UTC,34141819,0.00166300,2.81000000,True,True
2020/09/07 00:00:26 UTC,34141820,0.00166200,8.89000000,True,True
2020/09/07 00:00:26 UTC,34141821,0.00166300,1.07000000,True,True
2020/09/07 00:00:26 UTC,34141822,0.00166300,0.27000000,True,True
2020/09/07 00:00:26 UTC,34141823,0.00166300,1.08000000,True,True
2020/09/07 00:00:26 UTC,34141824,0.00166300,0.26000000,True,True
2020/09/07 00:00:26 UTC,34141825,0.00166300,9.26000000,True,True
2020/09/07 00:00:26 UTC,34141826,0.00166300,1.31000000,True,True
2020/09/07 00:00:26 UTC,34141827,0.00166300,0.26000000,True,True
2020/09/07 00:00:26 UTC,34141828,0.00166700,3.54000000,False,True
2020/09/07 00:00:27 UTC,34141829,0.00166600,0.55000000,True,True
2020/09/07 00:00:27 UTC,34141830,0.00166600,0.13000000,True,True
2020/09/07 00:00:28 UTC,34141831,0.00166600,0.10000000,True,True
2020/09/07 00:00:28 UTC,34141832,0.00166600,10.81000000,True,True
2020/09/07 00:00:28 UTC,34141833,0.00166600,0.27000000,True,True
2020/09/07 00:00:29 UTC,34141834,0.00166600,1.35000000,True,True
2020/09/07 00:00:29 UTC,34141835,0.00166600,0.26000000,True,True
2020/09/07 00:00:29 UTC,34141836,0.00166600,1.44000000,True,True
2020/09/07 00:00:29 UTC,34141837,0.00166600,0.10000000,True,True
2020/09/07 00:00:29 UTC,34141838,0.00166700,15.28000000,False,True
2020/09/07 00:00:29 UTC,34141839,0.00166700,0.21000000,False,True
2020/09/07 00:00:30 UTC,34141840,0.00166600,12.14000000,True,True
2020/09/07 00:00:30 UTC,34141841,0.00166600,1.08000000,True,True
2020/09/07 00:00:30 UTC,34141842,0.00166600,0.27000000,True,True
2020/09/07 00:00:30 UTC,34141843,0.00166600,0.62000000,True,True
2020/09/07 00:00:30 UTC,34141844,0.00166800,0.86000000,False,True
2020/09/07 00:00:30 UTC,34141845,0.00166600,0.26000000,True,True
2020/09/07 00:00:30 UTC,34141846,0.00166600,0.54000000,True,True
2020/09/07 00:00:35 UTC,34141847,0.00166600,12.13000000,True,True
2020/09/07 00:00:35 UTC,34141848,0.00166600,4.76000000,False,True
2020/09/07 00:00:37 UTC,34141849,0.00166500,3.54000000,True,True
2020/09/07 00:00:37 UTC,34141850,0.00166500,7.08000000,True,True
2020/09/07 00:00:44 UTC,34141851,0.00166800,0.59000000,False,True
2020/09/07 00:00:44 UTC,34141852,0.00166500,4.38000000,True,True
2020/09/07 00:01:05 UTC,34141853,0.00166700,2.98000000,False,True
2020/09/07 00:01:14 UTC,34141854,0.00166700,0.56000000,False,True
2020/09/07 00:01:14 UTC,34141855,0.00166700,0.51000000,False,True
2020/09/07 00:01:24 UTC,34141856,0.00166700,0.48000000,False,True
2020/09/07 00:01:26 UTC,34141857,0.00166800,0.21000000,False,True
2020/09/07 00:01:26 UTC,34141858,0.00166800,2.19000000,False,True
2020/09/07 00:01:35 UTC,34141859,0.00166700,1.92000000,True,True
2020/09/07 00:01:40 UTC,34141860,0.00166700,0.33000000,False,True
2020/09/07 00:01:44 UTC,34141861,0.00166700,4.24000000,False,True
2020/09/07 00:01:50 UTC,34141862,0.00166600,0.33000000,True,True
2020/09/07 00:01:50 UTC,34141863,0.00166500,18.54000000,True,True
2020/09/07 00:02:06 UTC,34141864,0.00166500,13.68000000,True,True
2020/09/07 00:02:16 UTC,34141865,0.00166600,9.77000000,False,True
2020/09/07 00:02:23 UTC,34141866,0.00166600,0.87000000,True,True
2020/09/07 00:02:25 UTC,34141867,0.00166600,17.95000000,True,True
2020/09/07 00:02:25 UTC,34141868,0.00166600,11.62000000,True,True
2020/09/07 00:02:30 UTC,34141869,0.00166700,0.14000000,False,True
2020/09/07 00:02:30 UTC,34141870,0.00166800,20.86000000,False,True
2020/09/07 00:02:30 UTC,34141871,0.00166600,0.86000000,True,True
2020/09/07 00:02:33 UTC,34141872,0.00166800,21.00000000,False,True
2020/09/07 00:02:40 UTC,34141873,0.00166700,9.93000000,False,True
2020/09/07 00:02:44 UTC,34141874,0.00166800,18.82000000,False,True
2020/09/07 00:02:46 UTC,34141875,0.00166900,5.89000000,False,True
2020/09/07 00:02:49 UTC,34141876,0.00166900,5.89000000,False,True
2020/09/07 00:02:49 UTC,34141877,0.00166900,12.36000000,False,True
2020/09/07 00:02:49 UTC,34141878,0.00166900,0.07000000,False,True
2020/09/07 00:02:49 UTC,34141879,0.00166900,0.56000000,False,True
2020/09/07 00:03:15 UTC,34141880,0.00166900,12.63000000,False,True
2020/09/07 00:03:15 UTC,34141881,0.00166900,1.20000000,False,True
2020/09/07 00:03:25 UTC,34141882,0.00167000,0.16000000,False,True
2020/09/07 00:03:33 UTC,34141883,0.00166900,17.68000000,True,True
2020/09/07 00:03:34 UTC,34141884,0.00167000,0.05000000,False,True
2020/09/07 00:03:34 UTC,34141885,0.00167000,0.98000000,False,True
2020/09/07 00:03:49 UTC,34141886,0.00167000,0.44000000,False,True
2020/09/07 00:03:49 UTC,34141887,0.00167100,0.21000000,False,True
2020/09/07 00:03:49 UTC,34141888,0.00167100,0.65000000,False,True
2020/09/07 00:03:49 UTC,34141889,0.00167100,0.80000000,False,True
2020/09/07 00:04:15 UTC,34141890,0.00167000,9.93000000,True,True
2020/09/07 00:04:20 UTC,34141891,0.00166800,18.82000000,True,True
2020/09/07 00:05:04 UTC,34141892,0.00166700,0.08000000,True,True
2020/09/07 00:05:20 UTC,34141893,0.00166900,4.25000000,False,True
2020/09/07 00:05:24 UTC,34141894,0.00166900,14.57000000,False,True
2020/09/07 00:07:48 UTC,34141895,0.00166900,18.82000000,True,True
2020/09/07 00:07:48 UTC,34141896,0.00166900,6.18000000,True,True
2020/09/07 00:07:49 UTC,34141897,0.00167100,0.68000000,False,True
2020/09/07 00:08:01 UTC,34141898,0.00167100,0.07000000,False,True
2020/09/07 00:08:31 UTC,34141899,0.00167100,4.56000000,False,True
2020/09/07 00:08:52 UTC,34141900,0.00167100,14.26000000,False,True
2020/09/07 00:08:52 UTC,34141901,0.00167200,0.56000000,False,True
2020/09/07 00:08:52 UTC,34141902,0.00167200,60.31000000,False,True
2020/09/07 00:08:53 UTC,34141903,0.00167200,39.69000000,False,True
2020/09/07 00:09:00 UTC,34141904,0.00167300,0.21000000,False,True
2020/09/07 00:09:00 UTC,34141905,0.00167300,3.33000000,False,True
2020/09/07 00:09:00 UTC,34141906,0.00167300,0.43000000,False,True
2020/09/07 00:09:02 UTC,34141907,0.00167400,0.21000000,False,True
2020/09/07 00:09:02 UTC,34141908,0.00167400,0.09000000,False,True
2020/09/07 00:09:02 UTC,34141909,0.00167400,0.99000000,False,True
2020/09/07 00:09:02 UTC,34141910,0.00167400,1.57000000,False,True
2020/09/07 00:09:02 UTC,34141911,0.00167400,0.60000000,False,True
2020/09/07 00:09:02 UTC,34141912,0.00167400,0.09000000,False,True
2020/09/07 00:09:02 UTC,34141913,0.00167500,0.21000000,False,True
2020/09/07 00:09:02 UTC,34141914,0.00167500,0.65000000,False,True
2020/09/07 00:09:02 UTC,34141915,0.00167500,1.78000000,False,True
2020/09/07 00:09:02 UTC,34141916,0.00167500,0.74000000,False,True
2020/09/07 00:09:02 UTC,34141917,0.00167500,0.10000000,False,True
2020/09/07 00:09:02 UTC,34141918,0.00167500,0.08000000,False,True
2020/09/07 00:09:02 UTC,34141919,0.00167500,1.44000000,False,True
2020/09/07 00:09:03 UTC,34141920,0.00167400,1.73000000,True,True
2020/09/07 00:09:32 UTC,34141921,0.00167600,1.62000000,False,True
2020/09/07 00:09:32 UTC,34141922,0.00167600,0.55000000,False,True
2020/09/07 00:09:32 UTC,34141923,0.00167600,0.11000000,False,True
2020/09/07 00:09:32 UTC,34141924,0.00167600,0.12000000,False,True
2020/09/07 00:09:32 UTC,34141925,0.00167600,0.08000000,False,True
2020/09/07 00:10:02 UTC,34141926,0.00167700,0.07000000,False,True
2020/09/07 00:10:05 UTC,34141927,0.00167700,0.14000000,False,True
2020/09/07 00:10:05 UTC,34141928,0.00167700,0.42000000,False,True
2020/09/07 00:10:05 UTC,34141929,0.00167700,0.09000000,False,True
2020/09/07 00:10:05 UTC,34141930,0.00167700,0.70000000,False,True
2020/09/07 00:10:27 UTC,34141931,0.00167800,0.21000000,False,True
2020/09/07 00:10:27 UTC,34141932,0.00167800,0.08000000,False,True
2020/09/07 00:10:27 UTC,34141933,0.00167800,1.58000000,False,True
2020/09/07 00:10:27 UTC,34141934,0.00167800,0.09000000,False,True
2020/09/07 00:10:45 UTC,34141935,0.00167800,0.07000000,False,True
2020/09/07 00:11:00 UTC,34141936,0.00167600,0.07000000,True,True
2020/09/07 00:11:03 UTC,34141937,0.00167700,0.14000000,False,True
2020/09/07 00:11:03 UTC,34141938,0.00167800,6.88000000,False,True
2020/09/07 00:11:04 UTC,34141939,0.00167700,0.16000000,False,True
2020/09/07 00:11:04 UTC,34141940,0.00167800,0.44000000,False,True
2020/09/07 00:11:11 UTC,34141941,0.00167600,2.25000000,True,True
2020/09/07 00:11:40 UTC,34141942,0.00167700,8.81000000,True,True
2020/09/07 00:11:53 UTC,34141943,0.00167600,25.85000000,True,True
2020/09/07 00:11:53 UTC,34141944,0.00167600,0.55000000,True,True
2020/09/07 00:12:16 UTC,34141945,0.00167600,3.00000000,False,True
2020/09/07 00:12:27 UTC,34141946,0.00167600,3.60000000,False,True
2020/09/07 00:12:28 UTC,34141947,0.00167700,1.10000000,False,True
2020/09/07 00:13:07 UTC,34141948,0.00167800,0.20000000,False,True
2020/09/07 00:13:33 UTC,34141949,0.00167700,30.91000000,False,True
2020/09/07 00:13:36 UTC,34141950,0.00167700,1.30000000,False,True
2020/09/07 00:13:36 UTC,34141951,0.00167700,33.58000000,False,True
2020/09/07 00:13:36 UTC,34141952,0.00167800,58.30000000,False,True
2020/09/07 00:13:37 UTC,34141953,0.00167700,0.25000000,False,True
2020/09/07 00:13:38 UTC,34141954,0.00167700,2.55000000,False,True
2020/09/07 00:13:39 UTC,34141955,0.00167700,7.13000000,False,True
2020/09/07 00:13:39 UTC,34141956,0.00167700,33.57000000,False,True
2020/09/07 00:13:42 UTC,34141957,0.00167800,2.72000000,False,True
2020/09/07 00:13:50 UTC,34141958,0.00167700,0.89000000,True,True
2020/09/07 00:13:57 UTC,34141959,0.00167800,2.06000000,False,True
2020/09/07 00:14:50 UTC,34141960,0.00167600,2.70000000,True,True
2020/09/07 00:14:51 UTC,34141961,0.00167600,1.31000000,True,True
2020/09/07 00:14:53 UTC,34141962,0.00167600,0.86000000,True,True
2020/09/07 00:14:53 UTC,34141963,0.00167600,5.06000000,True,True
2020/09/07 00:14:53 UTC,34141964,0.00167600,5.27000000,True,True
2020/09/07 00:15:06 UTC,34141965,0.00167600,3.14000000,True,True
2020/09/07 00:15:46 UTC,34141966,0.00167900,0.64000000,False,True
2020/09/07 00:15:46 UTC,34141967,0.00167900,0.08000000,False,True
2020/09/07 00:15:46 UTC,34141968,0.00167900,0.10000000,False,True
2020/09/07 00:15:55 UTC,34141969,0.00167900,18.82000000,True,True
2020/09/07 00:15:56 UTC,34141970,0.00167500,5.06000000,True,True
2020/09/07 00:15:58 UTC,34141971,0.00167500,18.04000000,True,True
2020/09/07 00:16:14 UTC,34141972,0.00167800,17.38000000,False,True
2020/09/07 00:16:39 UTC,34141973,0.00167600,0.06000000,True,True
2020/09/07 00:16:44 UTC,34141974,0.00167800,1.44000000,False,True
2020/09/07 00:16:47 UTC,34141975,0.00167800,21.46000000,True,True
2020/09/07 00:16:47 UTC,34141976,0.00167800,30.30000000,True,True
2020/09/07 00:17:29 UTC,34141977,0.00167600,0.16000000,True,True
2020/09/07 00:19:11 UTC,34141978,0.00167800,0.06000000,False,True
2020/09/07 00:19:11 UTC,34141979,0.00167800,2.94000000,False,True
2020/09/07 00:19:26 UTC,34141980,0.00167800,4.37000000,False,True
2020/09/07 00:19:48 UTC,34141981,0.00167800,0.06000000,False,True
2020/09/07 00:20:26 UTC,34141982,0.00167700,0.72000000,False,True
2020/09/07 00:20:45 UTC,34141983,0.00167600,0.07000000,True,True
2020/09/07 00:21:02 UTC,34141984,0.00167600,0.09000000,True,True
2020/09/07 00:21:16 UTC,34141985,0.00167600,0.21000000,True,True
2020/09/07 00:21:22 UTC,34141986,0.00167600,16.79000000,True,True
2020/09/07 00:21:22 UTC,34141987,0.00167600,0.98000000,True,True
2020/09/07 00:21:25 UTC,34141988,0.00167600,0.67000000,False,True
2020/09/07 00:21:37 UTC,34141989,0.00167700,12.02000000,False,True
2020/09/07 00:22:10 UTC,34141990,0.00167800,0.10000000,False,True
2020/09/07 00:22:10 UTC,34141991,0.00167800,31.10000000,False,True
2020/09/07 00:22:10 UTC,34141992,0.00167800,30.00000000,False,True
2020/09/07 00:22:10 UTC,34141993,0.00167800,19.24000000,False,True
2020/09/07 00:22:19 UTC,34141994,0.00167800,17.16000000,False,True
2020/09/07 00:22:19 UTC,34141995,0.00167800,25.88000000,False,True
2020/09/07 00:22:21 UTC,34141996,0.00167800,8.44000000,False,True
2020/09/07 00:22:23 UTC,34141997,0.00167800,1.27000000,False,True
2020/09/07 00:22:30 UTC,34141998,0.00167800,0.22000000,False,True
2020/09/07 00:22:30 UTC,34141999,0.00167800,22.70000000,False,True
2020/09/07 00:22:32 UTC,34142000,0.00167800,20.40000000,False,True
2020/09/07 00:22:33 UTC,34142001,0.00167800,20.40000000,False,True
2020/09/07 00:22:34 UTC,34142002,0.00167800,20.40000000,False,True
2020/09/07 00:22:36 UTC,34142003,0.00167800,20.40000000,False,True
2020/09/07 00:23:49 UTC,34142004,0.00167800,9.86000000,True,True
2020/09/07 00:23:49 UTC,34142005,0.00167900,3.45000000,False,True
2020/09/07 00:25:01 UTC,34142006,0.00167800,0.80000000,False,True
2020/09/07 00:25:05 UTC,34142007,0.00167900,1.07000000,False,True
2020/09/07 00:25:05 UTC,34142008,0.00167900,18.42000000,False,True
